13230081_40_0x0100_spectro::lyser_RIV1000FV20T,results of s::canpoint: ORIGINAL                            ,,,,,,,,,,,,,,,,,,
Date/Time,Status,Well,Turbid. [FTUeq]1750.00-0.00_1,[Turbid._0.0_1.0_0.0_0.0],NO3,[NO3-Neq_0.0_1.0_0.0_0.0],TOCeq [mg/l]218.75-0.00_1,[TOCeq_0.0_1.0_0.0_0.0],DOC,[DOCeq_0.0_1.0_0.0_0.0],SAC254T [Abs/m]NaN-NaN_1,[SAC254T_0.0_1.0_0.0_0.0],SAC436T [Abs/m]NaN-NaN_1,[SAC436T_0.0_1.0_0.0_0.0],Temp. [°C]NaN-NaN_1,[Temp._0.0_1.0_0.0_0.0],analogIN []NaN-NaN_1,[analogIN_0.0_1.0_0.0_0.0],
2015.05.01  04:03:20,Ok,,6.053,0,0,1,2.483,0,1.121,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  04:06:40,Ok,1,0,1,0.02,0,3.425,0,3.113,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.01  04:10:00,Ok,2,0,1,0,1,2.251,0,2.349,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.01  04:13:20,Ok,3,0,1,0,1,4.408,0,3.801,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.01  04:16:40,Ok,4,0,1,0,1,4.25,0,3.7,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  04:20:00,Ok,5,0,1,0.01,0,4.111,0,3.685,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.01  04:23:20,Ok,6,0,1,0.015,0,6.515,0,5.35,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  04:26:40,Ok,7,0,1,0.016,0,3.276,0,3.316,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  04:30:00,Ok,8,0,1,0,1,3.62,0,2.982,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  04:33:20,Ok,9,0,1,0,1,4.403,0,3.822,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  04:36:40,Ok,10,0,1,0,1,1.861,0,2.177,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  04:40:00,Ok,,6.927,0,0,1,2.485,0,1.064,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  04:43:20,Ok,,7.18,0,0,1,2.53,0,1.094,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.01  04:46:40,Ok,,6.895,0,0,1,2.493,0,1.212,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  04:50:00,Ok,1,0,1,0.025,0,3.459,0,3.118,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.01  04:53:20,Ok,2,0,1,0,1,2.325,0,2.384,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  04:56:40,Ok,3,0,1,0,1,4.396,0,3.837,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:00:00,Ok,4,0,1,0,1,4.166,0,3.718,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:03:20,Ok,5,0,1,0,1,4.222,0,3.634,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:06:40,Ok,6,0,1,0.065,0,6.767,0,5.39,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:10:00,Ok,7,0,1,0.007,0,3.431,0,3.296,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:13:20,Ok,8,0,1,0.014,0,3.683,0,2.984,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:16:40,Ok,9,0,1,0,1,4.467,0,3.858,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.01  05:20:00,Ok,10,0,1,0,1,1.642,0,2.169,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:23:20,Ok,,6.808,0,0,1,2.346,0,1.146,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:26:40,Ok,,7.463,0,0,1,2.553,0,0.982,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:30:00,Ok,,6.77,0,0,1,2.451,0,1.251,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:33:20,Ok,1,0,1,0.021,0,3.658,0,3.111,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:36:40,Ok,2,0,1,0,1,2.551,0,2.407,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:40:00,Ok,3,0,1,0,1,4.536,0,3.776,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:43:20,Ok,4,0,1,0,1,4.236,0,3.647,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  05:46:40,Ok,5,0,1,0.044,0,3.844,0,3.692,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:50:00,Ok,6,0,1,0.062,0,6.749,0,5.401,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:53:20,Ok,7,0,1,0.034,0,3.605,0,3.288,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  05:56:40,Ok,8,0,1,0,1,3.728,0,2.922,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  06:00:00,Ok,9,0,1,0.006,0,4.37,0,3.831,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  06:03:20,Ok,10,0,1,0,1,1.623,0,2.153,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  06:06:40,Ok,,7.222,0,0,1,2.468,0,1.149,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  06:10:00,Ok,,6.79,0,0,1,2.447,0,1.104,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  06:13:20,Ok,,7.105,0,0,1,2.417,0,1.194,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.01  06:16:40,Ok,1,0,1,0.061,0,3.311,0,3.079,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  06:20:00,Ok,2,0,1,0.005,0,2.525,0,2.548,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.01  06:23:20,Ok,3,0,1,0,1,4.493,0,3.758,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  06:26:40,Ok,4,0,1,0.019,0,4.237,0,3.716,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  06:30:00,Ok,5,0,1,0.021,0,3.996,0,3.561,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  06:33:20,Ok,6,0,1,0.084,0,6.815,0,5.542,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  06:36:40,Ok,7,0,1,0.021,0,4.064,0,3.442,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  06:40:00,Ok,8,0,1,0.017,0,3.577,0,3.202,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  06:43:20,Ok,9,0,1,0,1,4.387,0,3.883,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  06:46:40,Ok,10,0,1,0.011,0,1.592,0,2.15,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  06:50:00,Ok,,7.411,0,0,1,2.399,0,1.142,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  06:53:20,Ok,,6.868,0,0,1,2.425,0,1.064,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  06:56:40,Ok,,6.787,0,0,1,2.405,0,1.197,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.01  07:00:00,Ok,1,0,1,0.094,0,2.955,0,2.872,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  07:03:20,Ok,2,0,1,0,1,2.605,0,2.621,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  07:06:40,Ok,3,0,1,0.047,0,4.159,0,3.931,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  07:10:00,Ok,4,0,1,0,1,4.361,0,3.689,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.01  07:13:20,Ok,5,0,1,0,1,4.37,0,3.418,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  07:16:40,Ok,6,0,1,0.075,0,7.173,0,5.578,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  07:20:00,Ok,7,0,1,0.023,0,4.588,0,3.964,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  07:23:20,Ok,8,0,1,0.049,0,3.41,0,2.928,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  07:26:40,Ok,9,0,1,0.023,0,4.134,0,3.922,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  07:30:00,Ok,10,0,1,0.011,0,1.569,0,2.058,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  07:33:20,Ok,,7.34,0,0,1,2.248,0,0.945,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  07:36:40,Ok,,6.567,0,0,1,2.316,0,0.968,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.01  07:40:00,Ok,,6.774,0,0,1,2.327,0,1.038,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  07:43:20,Ok,1,0,1,0.085,0,2.929,0,2.807,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  07:46:40,Ok,2,0,1,0.053,0,2.509,0,2.608,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  07:50:00,Ok,3,0,1,0,1,4.288,0,3.685,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  07:53:20,Ok,4,0,1,0.016,0,4.488,0,3.89,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  07:56:40,Ok,5,0,1,0.049,0,4.386,0,3.877,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  08:00:00,Ok,6,0,1,0.052,0,7.052,0,5.366,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  08:03:20,Ok,7,0,1,0.056,0,4.986,0,4.255,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  08:06:40,Ok,8,0,1,0.058,0,3.041,0,2.696,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  08:10:00,Ok,9,0,1,0.022,0,4.002,0,3.554,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.01  08:13:20,Ok,10,0,1,16.585,0,1.781,0,2.476,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.01  08:16:40,Ok,,8.075,0,0,1,2.283,0,0.808,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  08:20:00,Ok,,7.877,0,0,1,2.408,0,0.967,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  08:23:20,Ok,,7.429,0,0,1,2.373,0,0.987,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  08:26:40,Ok,1,0,1,0.133,0,2.947,0,2.759,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  08:30:00,Ok,2,0,1,0.016,0,2.357,0,2.447,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  08:33:20,Ok,3,0,1,0.023,0,4.22,0,3.809,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.01  08:36:40,Ok,4,0,1,0,1,5.136,0,4.174,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  08:40:00,Ok,5,0,1,0.062,0,4.988,0,4.196,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  08:43:20,Ok,6,0,1,0.086,0,6.216,0,5.179,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  08:46:40,Ok,7,0,1,0.057,0,4.934,0,4.155,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  08:50:00,Ok,8,0,1,0.06,0,2.931,0,2.671,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  08:53:20,Ok,9,0,1,0.018,0,3.883,0,3.4,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  08:56:40,Ok,10,0,1,18.421,0,1.977,0,2.302,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  09:00:00,Ok,,7.336,0,0,1,2.225,0,1.033,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  09:03:20,Ok,,7.912,0,0,1,2.415,0,0.978,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  09:06:40,Ok,,6.992,0,0,1,2.379,0,0.962,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  09:10:00,Ok,1,0,1,1.198,0,2.955,0,2.73,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  09:13:20,Ok,2,0,1,0.393,0,2.276,0,2.283,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  09:16:40,Ok,3,0,1,0.038,0,4.339,0,3.681,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  09:20:00,Ok,4,0,1,0.04,0,5.663,0,4.788,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  09:23:20,Ok,5,0,1,0.078,0,5.389,0,4.427,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  09:26:40,Ok,6,0,1,0.109,0,5.937,0,4.772,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  09:30:00,Ok,7,0,1,0.082,0,5.023,0,4.243,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  09:33:20,Ok,8,0,1,0.145,0,2.863,0,2.647,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  09:36:40,Ok,9,0,1,0.482,0,3.795,0,3.284,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  09:40:00,Ok,10,0,1,18.549,0,2.022,0,2.385,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  09:43:20,Ok,,8.917,0,0,1,2.449,0,0.685,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  09:46:40,Ok,,7.046,0,0,1,2.299,0,0.989,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  09:50:00,Ok,,6.378,0,0,1,2.304,0,0.988,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  09:53:20,Ok,1,0,1,7.632,0,2.584,0,2.598,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  09:56:40,Ok,2,0,1,3.966,0,2.399,0,2.29,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  10:00:00,Ok,3,0,1,0.117,0,4.33,0,3.711,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  10:03:20,Ok,4,0,1,0.02,0,6.67,0,5.181,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  10:06:40,Ok,5,0,1,0.068,0,5.809,0,4.607,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  10:10:00,Ok,6,0,1,0.389,0,5.69,0,4.582,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  10:13:20,Ok,7,0,1,0.233,0,5.547,0,4.637,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  10:16:40,Ok,8,0,1,4.867,0,2.659,0,2.528,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  10:20:00,Ok,9,0,1,3.915,0,3.391,0,3.321,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  10:23:20,Ok,10,2.195,0,18.276,0,1.954,0,1.716,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  10:26:40,Ok,,18.502,0,0.034,0,3.047,0,0.218,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  10:30:00,Ok,,18.302,0,0.015,0,2.975,0,0.352,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  10:33:20,Ok,,18.255,0,0.044,0,2.948,0,0.401,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  10:36:40,Ok,1,0,1,13.615,0,2.308,0,2.089,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  10:40:00,Ok,2,0,1,9.025,0,2.386,0,2.066,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  10:43:20,Ok,3,1.102,0,1.195,0,4.501,0,3.208,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  10:46:40,Ok,4,0,1,0.088,0,7.264,0,5.502,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  10:50:00,Ok,5,0.818,0,0.088,0,6.576,0,4.641,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  10:53:20,Ok,6,1.471,0,2.853,0,5.643,0,4.151,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  10:56:40,Ok,7,0.451,0,0.622,0,6.546,0,4.732,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  11:00:00,Ok,8,0,1,12.031,0,3.045,0,2.199,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  11:03:20,Ok,9,0,1,7.703,0,4.085,0,2.998,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  11:06:40,Ok,10,0,1,18.949,0,2.634,0,2.33,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  11:10:00,Ok,,40.487,0,0.025,0,6.159,0,0.199,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  11:13:20,Ok,,38.659,0,0.001,0,6.018,0,0.219,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.01  11:16:40,Ok,,37.164,0,0.011,0,5.825,0,0.412,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  11:20:00,Ok,1,0.871,0,15.478,0,3.677,0,2.681,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  11:23:20,Ok,2,0.6,0,13.619,0,3.814,0,2.722,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  11:26:40,Ok,3,0,1,3.141,0,5.129,0,3.668,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  11:30:00,Ok,4,2.34,0,0.021,0,9.429,0,6.621,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  11:33:20,Ok,5,1.55,0,0.057,0,7.771,0,5.607,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  11:36:40,Ok,6,5.164,0,6.57,0,6.424,0,4.374,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  11:40:00,Ok,7,2.384,0,2.474,0,7.687,0,5.353,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  11:43:20,Ok,8,1.561,0,15.029,0,4.284,0,2.854,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  11:46:40,Ok,9,1.82,0,10.354,0,5.263,0,3.64,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  11:50:00,Ok,10,0.807,0,18.902,0,3.93,0,2.902,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  11:53:20,Ok,,52.95,0,0,1,8.411,0,0.665,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  11:56:40,Ok,,49.924,0,0,1,8.101,0,0.663,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  12:00:00,Ok,,46.527,0,0,1,7.722,0,0.623,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  12:03:20,Ok,1,1.999,0,16.211,0,4.933,0,3.5,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  12:06:40,Ok,2,2.657,0,16.969,0,4.938,0,3.287,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  12:10:00,Ok,3,3.71,0,4.422,0,6.677,0,4.432,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  12:13:20,Ok,4,4.946,0,0,1,10.951,0,7.751,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  12:16:40,Ok,5,4.125,0,0,1,9.452,0,6.406,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  12:20:00,Ok,6,7.649,0,9.691,0,7.333,0,4.59,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  12:23:20,Ok,7,4.757,0,5.517,0,8.227,0,5.375,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  12:26:40,Ok,8,2.67,0,16.069,0,5.233,0,3.547,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  12:30:00,Ok,9,4.018,0,12.097,0,6.137,0,4.207,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  12:33:20,Ok,10,2.489,0,18.864,0,4.662,0,3.559,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  12:36:40,Ok,,60.922,0,0,1,10.059,0,0.9,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  12:40:00,Ok,,57,0,0,1,9.583,0,1.078,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  12:43:20,Ok,,55.035,0,0,1,9.456,0,1.039,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  12:46:40,Ok,1,5.269,0,16.764,0,6.292,0,4.059,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  12:50:00,Ok,2,3.193,0,18.079,0,5.528,0,3.701,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  12:53:20,Ok,3,6.901,0,5.549,0,7.987,0,5.07,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  12:56:40,Ok,4,6.268,0,0,1,12.246,0,8.35,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  13:00:00,Ok,5,8.127,0,0,1,10.853,0,6.961,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  13:03:20,Ok,6,5.737,0,11.66,0,7.728,0,4.951,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  13:06:40,Ok,7,5.47,0,8.111,0,8.402,0,5.559,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  13:10:00,Ok,8,3.97,0,16.831,0,6.066,0,3.888,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  13:13:20,Ok,9,4.506,0,13.148,0,6.973,0,4.533,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  13:16:40,Ok,10,4.346,0,18.607,0,5.547,0,3.838,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  13:20:00,Ok,,60.404,0,0,1,10.855,0,1.413,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  13:23:20,Ok,,56.731,0,0,1,10.408,0,1.281,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  13:26:40,Ok,,54.033,0,0,1,10.159,0,1.275,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  13:30:00,Ok,1,4.454,0,17.307,0,6.547,0,4.358,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  13:33:20,Ok,2,4.036,0,18.253,0,6.219,0,4.052,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  13:36:40,Ok,3,5.48,0,7.719,0,8.267,0,5.334,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  13:40:00,Ok,4,7.629,0,0,1,12.895,0,8.858,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  13:43:20,Ok,5,7.35,0,0,1,11.454,0,7.475,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  13:46:40,Ok,6,6.744,0,12.569,0,8.2,0,5.359,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  13:50:00,Ok,7,8.005,0,9.733,0,8.901,0,5.497,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  13:53:20,Ok,8,5.758,0,17.419,0,6.775,0,4.338,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  13:56:40,Ok,9,7.564,0,14.04,0,7.713,0,4.746,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  14:00:00,Ok,10,5.435,0,18.694,0,5.924,0,4.146,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  14:03:20,Ok,,57.908,0,0,1,10.971,0,1.722,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  14:06:40,Ok,,55.809,0,0,1,10.854,0,1.711,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  14:10:00,Ok,,54.043,0,0,1,10.676,0,1.849,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  14:13:20,Ok,1,5.493,0,17.61,0,7.084,0,4.651,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  14:16:40,Ok,2,4.954,0,18.247,0,6.7,0,4.379,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  14:20:00,Ok,3,6.514,0,10.398,0,8.575,0,5.581,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.01  14:23:20,Ok,4,9.667,0,0,1,13.616,0,9.047,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
2015.05.01  14:26:40,Ok,5,8.438,0,0,1,12.079,0,7.821,0,NaN,NaN,NaN,NaN,27.4,0,NaN,NaN,
